Ticker,Symbol,Security Name,Exchange,Sector,Industry,Market Cap,Avg Volume
COR,COR,"Cencora, Inc. Common Stock",NYSE,Unknown,Unknown,,1913204
TRVI,TRVI,"Trevi Therapeutics, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1913124
NNN,NNN,"NNN REIT, Inc. Common Stock",NYSE,Unknown,Unknown,,1910576
SNPS,SNPS,"Synopsys, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1909534
ASML,ASML,ASML Holding N.V. - New York Registry Shares,NASDAQ,Unknown,Unknown,,1909338
CNX,CNX,CNX Resources Corporation Common Stock,NYSE,Unknown,Unknown,,1908260
OUT,OUT,OUTFRONT Media Inc. Common Stock,NYSE,Unknown,Unknown,,1907320
ECVT,ECVT,Ecovyst Inc. Common Stock,NYSE,Unknown,Unknown,,1906964
CE,CE,Celanese Corporation Common Stock,NYSE,Unknown,Unknown,,1903856
GMED,GMED,"Globus Medical, Inc. Class A Common Stock",NYSE,Unknown,Unknown,,1903116
FULT,FULT,Fulton Financial Corporation - Common Stock,NASDAQ,Unknown,Unknown,,1901768
GRPN,GRPN,"Groupon, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1896996
OMER,OMER,Omeros Corporation - Common Stock,NASDAQ,Unknown,Unknown,,1893008
ZVRA,ZVRA,"Zevra Therapeutics, Inc.  - Common Stock",NASDAQ,Unknown,Unknown,,1887800
KURA,KURA,"Kura Oncology, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1885482
PTC,PTC,PTC Inc. - Common Stock,NASDAQ,Unknown,Unknown,,1884560
SLDB,SLDB,Solid Biosciences Inc. - Common Stock,NASDAQ,Unknown,Unknown,,1879446
NYT,NYT,New York Times Company (The) Common Stock,NYSE,Unknown,Unknown,,1877842
HIW,HIW,"Highwoods Properties, Inc. Common Stock",NYSE,Unknown,Unknown,,1875922
HALO,HALO,"Halozyme Therapeutics, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1872264
AEE,AEE,Ameren Corporation Common Stock,NYSE,Unknown,Unknown,,1869196
TWST,TWST,Twist Bioscience Corporation - Common Stock,NASDAQ,Unknown,Unknown,,1864020
NVCR,NVCR,NovoCure Limited - Ordinary Shares,NASDAQ,Unknown,Unknown,,1861992
WTTR,WTTR,"Select Water Solutions, Inc. Class A common stock",NYSE,Unknown,Unknown,,1857682
CUZ,CUZ,Cousins Properties Incorporated Common Stock,NYSE,Unknown,Unknown,,1856530
SOLV,SOLV,Solventum Corporation Common Stock,NYSE,Unknown,Unknown,,1852826
MUR,MUR,Murphy Oil Corporation Common Stock,NYSE,Unknown,Unknown,,1851908
TIGO,TIGO,Millicom International Cellular S.A. - Common Stock,NASDAQ,Unknown,Unknown,,1848132
AOS,AOS,A.O. Smith Corporation Common Stock,NYSE,Unknown,Unknown,,1842162
DYN,DYN,"Dyne Therapeutics, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1839934
PLAY,PLAY,"Dave & Buster's Entertainment, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1835064
LNC,LNC,Lincoln National Corporation Common Stock,NYSE,Unknown,Unknown,,1832226
VNOM,VNOM,"Viper Energy, Inc.  - Class A Common Stock",NASDAQ,Unknown,Unknown,,1830742
FOX,FOX,Fox Corporation - Class B Common Stock,NASDAQ,Unknown,Unknown,,1824500
ACMR,ACMR,"ACM Research, Inc. - Class A Common Stock",NASDAQ,Unknown,Unknown,,1824376
RAMP,RAMP,"LiveRamp Holdings, Inc. Common Stock",NYSE,Unknown,Unknown,,1822652
ATI,ATI,ATI Inc. Common Stock,NYSE,Unknown,Unknown,,1816384
ALL,ALL,Allstate Corporation (The) Common Stock,NYSE,Unknown,Unknown,,1815674
GRND,GRND,Grindr Inc. Common Stock,NYSE,Unknown,Unknown,,1815146
GLBE,GLBE,Global-E Online Ltd. - ordinary shares,NASDAQ,Unknown,Unknown,,1809444
OSS,OSS,"One Stop Systems, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1803926
VNO,VNO,Vornado Realty Trust Common Stock,NYSE,Unknown,Unknown,,1801998
NVS,NVS,Novartis AG Common Stock,NYSE,Unknown,Unknown,,1798210
MRP,MRP,"Millrose Properties, Inc. Class A Common Stock",NYSE,Unknown,Unknown,,1798082
MDU,MDU,"MDU Resources Group, Inc. Common Stock (Holding Company)",NYSE,Unknown,Unknown,,1797774
GPC,GPC,Genuine Parts Company Common Stock,NYSE,Unknown,Unknown,,1797470
ARX,ARX,Accelerant Holdings Class A Common Shares,NYSE,Unknown,Unknown,,1794274
TXNM,TXNM,"TXNM Energy, Inc. Common Stock",NYSE,Unknown,Unknown,,1791812
ORKA,ORKA,"Oruka Therapeutics, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1788866
HESM,HESM,Hess Midstream LP Class A Representing Limited Partner Interests,NYSE,Unknown,Unknown,,1785878
INCY,INCY,Incyte Corporation - Common Stock,NASDAQ,Unknown,Unknown,,1785792
MTDR,MTDR,Matador Resources Company Common Stock,NYSE,Unknown,Unknown,,1785024
PHM,PHM,"PulteGroup, Inc. Common Stock",NYSE,Unknown,Unknown,,1781542
RAL,RAL,Ralliant Corporation Common Stock,NYSE,Unknown,Unknown,,1779242
MAIR,MAIR,Madison Air Solutions Corporation Class A Common Stock,NYSE,Unknown,Unknown,,1779064
HIG,HIG,"The Hartford Insurance Group, Inc. Common Stock",NYSE,Unknown,Unknown,,1778754
TW,TW,Tradeweb Markets Inc. - Class A Common Stock,NASDAQ,Unknown,Unknown,,1776828
RNG,RNG,"RingCentral, Inc. Class A Common Stock",NYSE,Unknown,Unknown,,1776674
BG,BG,Bunge Limited Common Shares,NYSE,Unknown,Unknown,,1768566
SJM,SJM,The J.M. Smucker Company Common Stock,NYSE,Unknown,Unknown,,1766014
MTSI,MTSI,"MACOM Technology Solutions Holdings, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1758780
PCVX,PCVX,"Vaxcyte, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1757638
RSG,RSG,"Republic Services, Inc. Common Stock",NYSE,Unknown,Unknown,,1753782
BRUN,BRUN,Boost Run Inc. - Class A Common Stock,NASDAQ,Unknown,Unknown,,1741512
WCN,WCN,"Waste Connections, Inc. Common Shares",NYSE,Unknown,Unknown,,1739408
MNDY,MNDY,monday.com Ltd. - Ordinary Shares,NASDAQ,Unknown,Unknown,,1738824
FOUR,FOUR,"Shift4 Payments, Inc. Class A Common Stock",NYSE,Unknown,Unknown,,1734686
ODD,ODD,ODDITY Tech Ltd. - Class A Ordinary Shares,NASDAQ,Unknown,Unknown,,1731504
NWS,NWS,News Corporation - Class B Common Stock,NASDAQ,Unknown,Unknown,,1729520
CCXI,CCXI,Churchill Capital Corp XI - Class A Ordinary Shares,NASDAQ,Unknown,Unknown,,1729254
BWIN,BWIN,"The Baldwin Insurance Group, Inc. - Class A Common Stock",NASDAQ,Unknown,Unknown,,1727908
GWRE,GWRE,"Guidewire Software, Inc. Common Stock",NYSE,Unknown,Unknown,,1719396
PPTA,PPTA,Perpetua Resources Corp. - Common Shares,NASDAQ,Unknown,Unknown,,1718256
IMMX,IMMX,"Immix Biopharma, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1716902
ECL,ECL,Ecolab Inc. Common Stock,NYSE,Unknown,Unknown,,1714808
CRSP,CRSP,CRISPR Therapeutics AG - Common Shares,NASDAQ,Unknown,Unknown,,1713122
EFX,EFX,"Equifax, Inc. Common Stock",NYSE,Unknown,Unknown,,1711026
IQV,IQV,"IQVIA Holdings, Inc. Common Stock",NYSE,Unknown,Unknown,,1710826
TAC,TAC,TransAlta Corporation Ordinary Shares,NYSE,Unknown,Unknown,,1710130
HOMB,HOMB,"Home BancShares, Inc. Common Stock",NYSE,Unknown,Unknown,,1707410
FRPT,FRPT,"Freshpet, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1706450
BETA,BETA,"Beta Technologies, Inc. Class A Common Stock",NYSE,Unknown,Unknown,,1703180
SWK,SWK,"Stanley Black & Decker, Inc. Common Stock",NYSE,Unknown,Unknown,,1702734
TRV,TRV,"The Travelers Companies, Inc. Common Stock",NYSE,Unknown,Unknown,,1702450
IRM,IRM,Iron Mountain Incorporated (Delaware)Common Stock REIT,NYSE,Unknown,Unknown,,1701356
CHRW,CHRW,"C.H. Robinson Worldwide, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1700322
AVAV,AVAV,"AeroVironment, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1698314
PFGC,PFGC,Performance Food Group Company Common Stock,NYSE,Unknown,Unknown,,1690778
JKHY,JKHY,"Jack Henry & Associates, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1686348
CB,CB,Chubb Limited  Common Stock,NYSE,Unknown,Unknown,,1685730
YUMC,YUMC,"Yum China Holdings, Inc. Common Stock",NYSE,Unknown,Unknown,,1684776
EXPE,EXPE,"Expedia Group, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1682830
CHKP,CHKP,Check Point Software Technologies Ltd. - Ordinary Shares,NASDAQ,Unknown,Unknown,,1681724
ORIC,ORIC,"Oric Pharmaceuticals, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1680106
CVBF,CVBF,CVB Financial Corporation - Common Stock,NASDAQ,Unknown,Unknown,,1679762
ELV,ELV,"Elevance Health, Inc. Common Stock",NYSE,Unknown,Unknown,,1679534
VECO,VECO,Veeco Instruments Inc. - Common Stock,NASDAQ,Unknown,Unknown,,1677730
PODD,PODD,Insulet Corporation - Common Stock,NASDAQ,Unknown,Unknown,,1676106
IT,IT,"Gartner, Inc. Common Stock",NYSE,Unknown,Unknown,,1675792
MLYS,MLYS,"Mineralys Therapeutics, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1675684
ACAD,ACAD,ACADIA Pharmaceuticals Inc. - Common Stock,NASDAQ,Unknown,Unknown,,1672440
FHB,FHB,"First Hawaiian, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1669324
VERX,VERX,"Vertex, Inc. - Class A Common Stock",NASDAQ,Unknown,Unknown,,1667052
LDOS,LDOS,"Leidos Holdings, Inc. Common Stock",NYSE,Unknown,Unknown,,1663968
PRM,PRM,"Perimeter Solutions, SA Common Stock",NYSE,Unknown,Unknown,,1663124
CI,CI,The Cigna Group Common Stock,NYSE,Unknown,Unknown,,1662446
DUOL,DUOL,"Duolingo, Inc. - Class A Common Stock",NASDAQ,Unknown,Unknown,,1662310
INGM,INGM,Ingram Micro Holding Corporation Common Stock,NYSE,Unknown,Unknown,,1656014
VSTS,VSTS,Vestis Corporation Common Stock,NYSE,Unknown,Unknown,,1655726
KEYS,KEYS,Keysight Technologies Inc. Common Stock,NYSE,Unknown,Unknown,,1655338
PRCT,PRCT,PROCEPT BioRobotics Corporation - Common Stock,NASDAQ,Unknown,Unknown,,1654020
NTRA,NTRA,"Natera, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1650118
LMND,LMND,"Lemonade, Inc. Common Stock",NYSE,Unknown,Unknown,,1649076
VERA,VERA,"Vera Therapeutics, Inc. - Class A Common Stock",NASDAQ,Unknown,Unknown,,1649076
PLAB,PLAB,"Photronics, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1649058
HLF,HLF,Herbalife Ltd. Common Shares,NYSE,Unknown,Unknown,,1645398
TTAN,TTAN,"ServiceTitan, Inc. - Class A Common Stock",NASDAQ,Unknown,Unknown,,1642036
KT,KT,KT Corporation Common Stock,NYSE,Unknown,Unknown,,1640958
SBH,SBH,"Sally Beauty Holdings, Inc. (Name to be changed from Sally Holdings, Inc.) Common Stock",NYSE,Unknown,Unknown,,1628898
AON,AON,Aon plc Class A Ordinary Shares (Ireland),NYSE,Unknown,Unknown,,1627740
FNF,FNF,"Fidelity National Financial, Inc. Common Stock",NYSE,Unknown,Unknown,,1627672
BLSH,BLSH,Bullish Ordinary Shares,NYSE,Unknown,Unknown,,1627586
AMBA,AMBA,"Ambarella, Inc. - Ordinary Shares",NASDAQ,Unknown,Unknown,,1626658
RMD,RMD,ResMed Inc. Common Stock,NYSE,Unknown,Unknown,,1626632
OCTV,OCTV,Octave Intelligence plc - Class B Ordinary Shares,NASDAQ,Unknown,Unknown,,1625944
FER,FER,Ferrovial N.V. - Ordinary Shares,NASDAQ,Unknown,Unknown,,1625482
HTGC,HTGC,"Hercules Capital, Inc. Common Stock",NYSE,Unknown,Unknown,,1619830
BEPC,BEPC,Brookfield Renewable Corporation Brookfield Renewable Corporation Class A Subordinate Voting Shares,NYSE,Unknown,Unknown,,1617638
AUPH,AUPH,Aurinia Pharmaceuticals Inc - Common Shares,NASDAQ,Unknown,Unknown,,1616106
BR,BR,"Broadridge Financial Solutions, Inc. Common Stock",NYSE,Unknown,Unknown,,1613088
NUE,NUE,Nucor Corporation Common Stock,NYSE,Unknown,Unknown,,1609936
VGNT,VGNT,Versigent PLC Ordinary Shares,NYSE,Unknown,Unknown,,1608000
CGAU,CGAU,Centerra Gold Inc. Common Shares,NYSE,Unknown,Unknown,,1606536
HSBC,HSBC,"HSBC Holdings, plc. Common Stock",NYSE,Unknown,Unknown,,1605732
HUM,HUM,Humana Inc. Common Stock,NYSE,Unknown,Unknown,,1605354
PAGP,PAGP,"Plains GP Holdings, L.P. - Class A Shares representing limited partner interests",NASDAQ,Unknown,Unknown,,1601014
DAN,DAN,Dana Incorporated Common Stock ,NYSE,Unknown,Unknown,,1600850
VRTX,VRTX,Vertex Pharmaceuticals Incorporated - Common Stock,NASDAQ,Unknown,Unknown,,1597978
CRVS,CRVS,"Corvus Pharmaceuticals, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1597106
ASO,ASO,"Academy Sports and Outdoors, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1592530
FA,FA,First Advantage Corporation - Common Stock,NASDAQ,Unknown,Unknown,,1591296
GIL,GIL,"Gildan Activewear, Inc. Class A Sub. Vot. Common Stock",NYSE,Unknown,Unknown,,1590088
COHU,COHU,"Cohu, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1587618
HTFL,HTFL,"Heartflow, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1587498
PPC,PPC,Pilgrim's Pride Corporation - Common Stock,NASDAQ,Unknown,Unknown,,1585568
XPO,XPO,"XPO, Inc. Common Stock",NYSE,Unknown,Unknown,,1585300
CTRI,CTRI,"Centuri Holdings, Inc. Common Stock",NYSE,Unknown,Unknown,,1585114
BRSL,BRSL,"Brightstar Lottery PLC Trading under the Legal Name to begin at the market open on July 21, 2025. Ordinary Shares",NYSE,Unknown,Unknown,,1582504
PGNY,PGNY,"Progyny, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1576618
ZION,ZION,Zions Bancorporation N.A. - Common Stock,NASDAQ,Unknown,Unknown,,1574542
SFL,SFL,SFL Corporation Ltd,NYSE,Unknown,Unknown,,1571378
KRC,KRC,Kilroy Realty Corporation Common Stock,NYSE,Unknown,Unknown,,1571090
HCA,HCA,"HCA Healthcare, Inc. Common Stock",NYSE,Unknown,Unknown,,1569742
BBVA,BBVA,Banco Bilbao Vizcaya Argentaria S.A. Common Stock,NYSE,Unknown,Unknown,,1567848
HSIC,HSIC,"Henry Schein, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1567812
SCI,SCI,Service Corporation International Common Stock,NYSE,Unknown,Unknown,,1567604
OLMA,OLMA,"Olema Pharmaceuticals, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1565900
DTE,DTE,DTE Energy Company Common Stock,NYSE,Unknown,Unknown,,1564306
FWRD,FWRD,Forward Air Corporation - Common Stock,NASDAQ,Unknown,Unknown,,1563194
EWTX,EWTX,"Edgewise Therapeutics, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1562384
XENE,XENE,Xenon Pharmaceuticals Inc. - Common Shares,NASDAQ,Unknown,Unknown,,1560792
NE,NE,Noble Corporation plc A Ordinary Shares,NYSE,Unknown,Unknown,,1559022
WPC,WPC,W. P. Carey Inc. REIT,NYSE,Unknown,Unknown,,1557702
CMBT,CMBT,CMB.TECH NV Ordinary Shares,NYSE,Unknown,Unknown,,1556032
MICC,MICC,The Magnum Ice Cream Company N.V. Ordinary Shares,NYSE,Unknown,Unknown,,1552968
REG,REG,Regency Centers Corporation - Common Stock,NASDAQ,Unknown,Unknown,,1548138
BXMT,BXMT,"Blackstone Mortgage Trust, Inc. Common Stock",NYSE,Unknown,Unknown,,1546106
LGN,LGN,Legence Corp. - Class A Common stock,NASDAQ,Unknown,Unknown,,1544080
NOMD,NOMD,Nomad Foods Limited Ordinary Shares,NYSE,Unknown,Unknown,,1540060
RVTY,RVTY,"Revvity, Inc. Common Stock",NYSE,Unknown,Unknown,,1539564
YOU,YOU,"Clear Secure, Inc. Class A Common Stock",NYSE,Unknown,Unknown,,1534330
METC,METC,"Ramaco Resources, Inc. - Class A Common Stock",NASDAQ,Unknown,Unknown,,1533076
CARG,CARG,"CarGurus, Inc. - Class A Common Stock",NASDAQ,Unknown,Unknown,,1531828
EMBJ,EMBJ,Embraer S.A. Common Stock,NYSE,Unknown,Unknown,,1525822
WYNN,WYNN,"Wynn Resorts, Limited - Common Stock",NASDAQ,Unknown,Unknown,,1523734
CNI,CNI,Canadian National Railway Company Common Stock,NYSE,Unknown,Unknown,,1522128
NIQ,NIQ,NIQ Global Intelligence plc Ordinary Shares,NYSE,Unknown,Unknown,,1521002
ATO,ATO,Atmos Energy Corporation Common Stock,NYSE,Unknown,Unknown,,1519502
BAND,BAND,Bandwidth Inc. - Class A Common Stock,NASDAQ,Unknown,Unknown,,1517472
ORI,ORI,Old Republic International Corporation Common Stock,NYSE,Unknown,Unknown,,1517012
TKO,TKO,"TKO Group Holdings, Inc. Class A Common Stock",NYSE,Unknown,Unknown,,1516884
AVO,AVO,"Mission Produce, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1516560
MAR,MAR,Marriott International - Class A Common Stock,NASDAQ,Unknown,Unknown,,1514988
AHCO,AHCO,AdaptHealth Corp.  - Common Stock,NASDAQ,Unknown,Unknown,,1514918
LFTO,LFTO,"Liftoff Mobile, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1512612
FTRE,FTRE,Fortrea Holdings Inc. - Common Stock,NASDAQ,Unknown,Unknown,,1511222
SGRY,SGRY,"Surgery Partners, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1511116
LW,LW,"Lamb Weston Holdings, Inc. Common Stock ",NYSE,Unknown,Unknown,,1505828
WSE,WSE,Wise Group plc - Class A Ordinary Shares,NASDAQ,Unknown,Unknown,,1504773
TXT,TXT,Textron Inc. Common Stock,NYSE,Unknown,Unknown,,1504468
CELC,CELC,Celcuity Inc. - Common Stock,NASDAQ,Unknown,Unknown,,1503564
WGS,WGS,GeneDx Holdings Corp. - Class A Common Stock,NASDAQ,Unknown,Unknown,,1502228
MOD,MOD,Modine Manufacturing Company Common Stock,NYSE,Unknown,Unknown,,1501154
GRRR,GRRR,Gorilla Technology Group Inc. - Ordinary shares,NASDAQ,Unknown,Unknown,,1498192
GPRE,GPRE,"Green Plains, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1496214
DRVN,DRVN,Driven Brands Holdings Inc. - Common Stock,NASDAQ,Unknown,Unknown,,1495850
SPIR,SPIR,"Spire Global, Inc. Class A Common Stock",NYSE,Unknown,Unknown,,1489562
BXP,BXP,"BXP, Inc. Common Stock",NYSE,Unknown,Unknown,,1488554
AKR,AKR,Acadia Realty Trust Common Stock,NYSE,Unknown,Unknown,,1485724
ELS,ELS,"Equity Lifestyle Properties, Inc. Common Stock",NYSE,Unknown,Unknown,,1484990
REZI,REZI,"Resideo Technologies, Inc. Common Stock ",NYSE,Unknown,Unknown,,1480194
TH,TH,Target Hospitality Corp. - Common Stock,NASDAQ,Unknown,Unknown,,1475496
HAWK,HAWK,"HawkEye 360, Inc. Common Stock",NYSE,Unknown,Unknown,,1474665
THC,THC,Tenet Healthcare Corporation Common Stock,NYSE,Unknown,Unknown,,1472586
SRRK,SRRK,Scholar Rock Holding Corporation - Common Stock,NASDAQ,Unknown,Unknown,,1469446
TTE,TTE,TotalEnergies SE Ordinary Shares,NYSE,Unknown,Unknown,,1464388
GXO,GXO,"GXO Logistics, Inc. Common Stock ",NYSE,Unknown,Unknown,,1464172
CCOI,CCOI,"Cogent Communications Holdings, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1461746
OGE,OGE,OGE Energy Corp Common Stock,NYSE,Unknown,Unknown,,1456002
RY,RY,Royal Bank Of Canada Common Stock,NYSE,Unknown,Unknown,,1455942
YETI,YETI,"YETI Holdings, Inc. Common Stock",NYSE,Unknown,Unknown,,1452348
ELVN,ELVN,"Enliven Therapeutics, Inc.  - Common Stock",NASDAQ,Unknown,Unknown,,1451562
NMRK,NMRK,"Newmark Group, Inc. - Class A Common Stock",NASDAQ,Unknown,Unknown,,1449770
BXDC,BXDC,Blackstone Digital Infrastructure Trust Inc. Common Stock,NYSE,Unknown,Unknown,,1449643
TMDX,TMDX,"TransMedics Group, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1447972
NVVE,NVVE,Nuvve Holding Corp. - Common Stock,NASDAQ,Unknown,Unknown,,1442144
ITW,ITW,Illinois Tool Works Inc. Common Stock,NYSE,Unknown,Unknown,,1441056
IMNM,IMNM,"Immunome, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1437552
AMLX,AMLX,"Amylyx Pharmaceuticals, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1436774
SLDE,SLDE,"Slide Insurance Holdings, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1433360
AVT,AVT,"Avnet, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1430674
FBP,FBP,First BanCorp. New Common Stock,NYSE,Unknown,Unknown,,1428806
ALIT,ALIT,"Alight, Inc. Class A Common Stock",NYSE,Unknown,Unknown,,1428309
SDGR,SDGR,"Schrodinger, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1425004
GLNG,GLNG,Golar LNG Limited - Common Shares,NASDAQ,Unknown,Unknown,,1424786
GGG,GGG,Graco Inc. Common Stock,NYSE,Unknown,Unknown,,1421812
PWP,PWP,Perella Weinberg Partners - Class A Common Stock,NASDAQ,Unknown,Unknown,,1421716
RJF,RJF,"Raymond James Financial, Inc. Common Stock",NYSE,Unknown,Unknown,,1420786
JBL,JBL,Jabil Inc. Common Stock,NYSE,Unknown,Unknown,,1418764
ARLO,ARLO,"Arlo Technologies, Inc. Common Stock",NYSE,Unknown,Unknown,,1413952
UNM,UNM,Unum Group Common Stock,NYSE,Unknown,Unknown,,1413640
SF,SF,Stifel Financial Corporation Common Stock,NYSE,Unknown,Unknown,,1406162
LHX,LHX,"L3Harris Technologies, Inc. Common Stock",NYSE,Unknown,Unknown,,1404184
J,J,Jacobs Solutions Inc. Common Stock,NYSE,Unknown,Unknown,,1403380
CM,CM,Canadian Imperial Bank of Commerce Common Stock,NYSE,Unknown,Unknown,,1401746
SYRE,SYRE,"Spyre Therapeutics, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1401226
FERG,FERG,Ferguson Enterprises Inc. Common Stock,NYSE,Unknown,Unknown,,1400218
MDA,MDA,MDA Space Ltd. Common Shares,NYSE,Unknown,Unknown,,1397326
PHR,PHR,"Phreesia, Inc. Common Stock",NYSE,Unknown,Unknown,,1394996
PAR,PAR,PAR Technology Corporation Common Stock,NYSE,Unknown,Unknown,,1394990
TT,TT,Trane Technologies plc,NYSE,Unknown,Unknown,,1394396
TSSI,TSSI,"TSS, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1391272
ARIS,ARIS,Aris Mining Corporation Common Shares,NYSE,Unknown,Unknown,,1388908
DD,DD,"DuPont de Nemours, Inc. Common Stock",NYSE,Unknown,Unknown,,1388455
DOX,DOX,Amdocs Limited - Ordinary Shares,NASDAQ,Unknown,Unknown,,1388132
TEX,TEX,Terex Corporation Common Stock,NYSE,Unknown,Unknown,,1387412
MKSI,MKSI,MKS Inc. - Common Stock,NASDAQ,Unknown,Unknown,,1383032
GSAT,GSAT,"Globalstar, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1380946
CWEN,CWEN,"Clearway Energy, Inc. Class C Common Stock",NYSE,Unknown,Unknown,,1380558
MGA,MGA,"Magna International, Inc. Common Stock",NYSE,Unknown,Unknown,,1377380
JAN,JAN,"Janus Living, Inc. Class A-1 Common Stock",NYSE,Unknown,Unknown,,1375608
ANF,ANF,Abercrombie & Fitch Company Common Stock,NYSE,Unknown,Unknown,,1375378
BFAM,BFAM,Bright Horizons Family Solutions Inc. Common Stock,NYSE,Unknown,Unknown,,1374292
KMT,KMT,Kennametal Inc. Common Stock,NYSE,Unknown,Unknown,,1373512
MLI,MLI,"Mueller Industries, Inc. Common Stock",NYSE,Unknown,Unknown,,1373024
UCTT,UCTT,"Ultra Clean Holdings, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1370404
NAMS,NAMS,NewAmsterdam Pharma Company N.V. - Ordinary Shares,NASDAQ,Unknown,Unknown,,1366580
WH,WH,"Wyndham Hotels & Resorts, Inc. Common Stock ",NYSE,Unknown,Unknown,,1364066
PMT,PMT,PennyMac Mortgage Investment Trust Common Shares of Beneficial Interest,NYSE,Unknown,Unknown,,1363220
APD,APD,"Air Products and Chemicals, Inc. Common Stock",NYSE,Unknown,Unknown,,1356692
BL,BL,"BlackLine, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1354384
STEP,STEP,StepStone Group Inc. - Class A Common Stock,NASDAQ,Unknown,Unknown,,1354180
ALMS,ALMS,Alumis Inc. - Common Stock,NASDAQ,Unknown,Unknown,,1351210
YELP,YELP,Yelp Inc. Common Stock,NYSE,Unknown,Unknown,,1348570
WBI,WBI,WaterBridge Infrastructure LLC Class A Shares Representing Limited Liability Company Interests,NYSE,Unknown,Unknown,,1348442
VIRT,VIRT,"Virtu Financial, Inc. Class A Common Stock",NYSE,Unknown,Unknown,,1346328
SCCO,SCCO,Southern Copper Corporation Common Stock,NYSE,Unknown,Unknown,,1344362
STAG,STAG,"Stag Industrial, Inc. Common Stock",NYSE,Unknown,Unknown,,1341688
ERO,ERO,Ero Copper Corp. Common Shares,NYSE,Unknown,Unknown,,1341376
PWR,PWR,"Quanta Services, Inc. Common Stock",NYSE,Unknown,Unknown,,1341144
SNN,SNN,"Smith & Nephew SNATS, Inc. Common Stock",NYSE,Unknown,Unknown,,1341078
LASR,LASR,"nLIGHT, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1341012
ONTO,ONTO,Onto Innovation Inc. Common Stock,NYSE,Unknown,Unknown,,1340658
CBRL,CBRL,"Cracker Barrel Old Country Store, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1337780
DE,DE,Deere & Company Common Stock,NYSE,Unknown,Unknown,,1335768
SBLK,SBLK,Star Bulk Carriers Corp. - Common Shares,NASDAQ,Unknown,Unknown,,1335706
ALMU,ALMU,"Aeluma, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1334706
ZG,ZG,"Zillow Group, Inc. - Class A Common Stock",NASDAQ,Unknown,Unknown,,1333352
ZIM,ZIM,ZIM Integrated Shipping Services Ltd. Ordinary Shares,NYSE,Unknown,Unknown,,1333338
AER,AER,AerCap Holdings N.V. Ordinary Shares,NYSE,Unknown,Unknown,,1333210
RDN,RDN,Radian Group Inc. Common Stock,NYSE,Unknown,Unknown,,1332746
WING,WING,Wingstop Inc. - Common Stock,NASDAQ,Unknown,Unknown,,1330914
FWRG,FWRG,"First Watch Restaurant Group, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1329394
CXW,CXW,"CoreCivic, Inc. Common Stock",NYSE,Unknown,Unknown,,1324714
